Date,DXY,USDZAR=X,USDTRY=X,USDCLP=X,EM_FX_Basket
2023-06-15,24.43825340270996,18.300600051879883,23.568500518798828,800.5800170898438,0.001133229749216634
2023-06-16,24.481735229492188,18.194049835205078,23.650800704956055,793.0399780273438,0.001408492654047868
2023-06-19,,18.199600219726562,23.548500061035156,779.3716430664062,0.0026974657059592477
2023-06-20,24.551311492919922,18.147829055786133,23.601499557495117,794.0800170898438,0.0010676767837755196
2023-06-21,24.43825340270996,18.368900299072266,23.572099685668945,801.9299926757812,0.0010831675772233747
2023-06-22,24.525222778320312,18.287870407104492,23.554800033569336,802.0399780273438,-7.249933059180722e-05
2023-06-23,24.655675888061523,18.4950008392334,24.885099411010742,804.1900024414062,-0.005554637913264176
2023-06-26,24.62958526611328,18.73200035095215,25.317800521850586,805.75,-0.009114491728220854
2023-06-27,24.568706512451172,18.645700454711914,25.960159301757812,805.1799926757812,-0.009233105192739894
2023-06-28,24.681764602661133,18.50830078125,25.989990234375,797.1900024414062,-0.0067687892113684105
2023-06-29,24.7861270904541,18.62380027770996,26.055500030517578,799.97998046875,-0.007920040325301204
2023-06-30,24.681764602661133,18.749500274658203,26.03860092163086,802.8499755859375,-0.003867029689589624
2023-07-03,24.707855224609375,18.8262996673584,25.422399520874023,801.22998046875,-0.00028511685107503496
2023-07-04,,18.736299514770508,25.864200592041016,798.7999877929688,0.00041436852965699207
2023-07-05,24.8209171295166,18.63129997253418,25.978099822998047,798.8300170898438,-0.000584322624559277
2023-07-06,24.760038375854492,18.758499145507812,26.085599899291992,796.8900146484375,-0.00033605370607304585
2023-07-07,24.551311492919922,19.08489990234375,26.12980079650879,803.7999877929688,-0.0015412106456371053
2023-07-10,24.490432739257812,18.80699920654297,26.137800216674805,807.3200073242188,-0.0023219257634627456
2023-07-11,24.429555892944336,18.769899368286133,26.037189483642578,812.3900146484375,-0.0017147996258949304
2023-07-12,24.142559051513672,18.448200225830078,26.110000610351562,815.4600219726562,-0.0010880695631681242
2023-07-13,23.977317810058594,18.122699737548828,26.199600219726562,811.0599975585938,0.0007882562150957562
2023-07-14,24.020801544189453,17.91230010986328,26.057199478149414,809.4600219726562,0.003907151936370062
2023-07-17,23.994712829589844,18.078899383544922,26.25,814.0,0.001761516641492013
2023-07-18,24.012104034423828,18.020200729370117,26.382200241088867,817.97998046875,0.0013468057713603987
2023-07-19,24.107770919799805,17.864500045776367,26.947799682617188,815.3499755859375,3.687181201137736e-06
2023-07-20,24.246919631958008,17.833669662475586,26.820499420166016,806.2000122070312,-0.00012539835832272046
2023-07-21,24.31649398803711,17.909910202026367,26.850500106811523,816.5,-0.0026045506925586586
2023-07-24,24.403465270996094,17.940099716186523,26.95199966430664,819.1400146484375,-0.001697252610357316
2023-07-25,24.37737464904785,17.725130081176758,26.96940040588379,828.0599975585938,-0.0012221612046060706
2023-07-26,24.307798385620117,17.52050018310547,26.923500061035156,828.27001953125,0.0002829069130197666
2023-07-27,24.533918380737305,17.61009979248047,26.895700454711914,824.239990234375,-0.0008429414813811041
2023-07-28,24.499130249023438,17.78904914855957,26.9552001953125,827.3900146484375,-0.0007113470854660834
2023-07-31,24.542613983154297,17.597999572753906,26.84040069580078,827.7899780273438,0.0008362770608372188
2023-08-01,24.655675888061523,17.855199813842773,26.925979614257812,840.22998046875,-0.0013823417709870113
2023-08-02,24.742645263671875,18.240190505981445,26.973499298095703,841.1300048828125,-0.0038750582032396805
2023-08-03,24.725248336791992,18.442699432373047,26.962299346923828,844.3900146484375,-0.004898193455447073
2023-08-04,24.603492736816406,18.638999938964844,26.963289260864258,850.8499755859375,-0.005040543422248284
2023-08-07,24.620885848999023,18.438800811767578,26.994300842285156,848.5499877929688,-0.00518863201642143
2023-08-08,24.73394775390625,18.696800231933594,27.005399703979492,858.5999755859375,-0.004749655972188662
2023-08-09,24.751340866088867,18.907499313354492,26.925180435180664,859.9600219726562,-0.003781988041062144
2023-08-10,24.794824600219727,18.951419830322266,26.94700050354004,861.3699951171875,-0.003129322352221574
2023-08-11,24.84700584411621,18.819900512695312,27.05120086669922,845.9500122070312,-0.0005089481922195254
2023-08-14,24.933977127075195,18.923200607299805,27.112199783325195,859.5,-0.0029126279247624807
